land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,date_time
2.7658674673907027,7.358903050207305,0.021490044780499717,0.021500497876180826,0.007651543593019001,0.0002855814672252955,8/30/2017 15:00
2.765132905495717,7.356948665250934,0.021487866185463084,0.02149547744076046,0.007649512586466309,0.00028481483535967465,8/30/2017 16:00
2.7644952898381634,7.355252216718041,0.021486278988369117,0.021491822310198527,0.007647102880228928,0.0002840934144923724,8/30/2017 17:00
2.7639216613808135,7.353726013364398,0.02148512255265073,0.0214891604793118,0.007644337906177752,0.0002834149889981852,8/30/2017 18:00
2.7633885424752944,7.352307590252585,0.02148427991944317,0.021487221637245656,0.007641240334423919,0.00028277732280312717,8/30/2017 19:00
2.7628793088686163,7.350952716678335,0.02148366591020677,0.021485809210828256,0.007637832015627315,0.00028217820351650325,8/30/2017 20:00
2.7623822918481786,7.3496303467127335,0.021483218480029792,0.021484780166824768,0.00763413394979432,0.0002816154721682085,8/30/2017 21:00
2.761889404652522,7.348318964612802,0.02148289242878293,0.02148403038549249,0.00763016627395925,0.0002810870426157597,8/30/2017 22:00
2.7613951468089244,7.347003935749083,0.02148265482469383,0.02148348405050013,0.007625948263226222,0.0002805909135697604,8/30/2017 23:00
2.558860721464263,6.808138202660697,0.0,0.019334837775423403,0.007621498341162883,0.00027807693949424064,8/31/2017 0:00
1.8515563421437025,4.926274947904892,0.0,0.011815691703555922,0.0076168340966399324,0.00027392003937752206,8/31/2017 1:00
1.4468116382760028,3.8494059109885512,0.0,0.007519037322647555,0.007611196057876378,0.00026844206930888066,8/31/2017 2:00
1.1629310327602609,3.0941094701958614,0.0,0.004511399952197849,0.007603964950876926,0.00026191840752434856,8/31/2017 3:00
0.9595187777362404,2.552908172015812,0.0,0.0023631039109207764,0.007594642483449302,0.00025458384648052945,8/31/2017 4:00
0.8365550379485571,2.2257492425092824,0.0,0.0010741327412346917,0.0075828345534044925,0.00024663783577170804,8/31/2017 5:00
